spotify_id,Song,Artist,Rank,Genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0sYbRzhGQC0NRTVvwe8n3H,Hate,4Minute,15,k-pop,0.172,0.944,-5.545,0.0683,3.75E-05,0.00133,0.117,0.221,149.696
2Oltx0Zw8Tnkw23Ksdpxrc,What's Happening?,B1A4,16,k-pop,0.364,0.747,-4.582,0.057,0.000163,0.75,0.102,0.117,161.953
17gohmCYDlZSYxp41xqVQ8,Lion Heart,Girls' Generation,17,k-pop,0.508,0.98,-6.256,0.143,0.00375,0.202,0.73,0.0572,103.971
3ozrVhZSKNcv8fMRAnHIU3,Stalker,U-KISS,18,k-pop,0.296,0.48,-9.685,0.0281,0.166,0.934,0.112,0.157,133.509
24psBRmEw3kHjBGZfl1dmb,Ah-Choo,Lovelyz,19,k-pop,0.555,0.959,-4.58,0.0668,2.68E-05,0.543,0.0969,0.299,102.531
5ZJzPIytI1OgEYEVGx5lAo,Can You Feel It?,SUPER JUNIOR-D&E,20,k-pop,0.295,0.962,-3,0.0885,0.000481,0.754,0.534,0.107,150.971
3C8jNNWMJcsQLZZV5R3yTi,Twinkle,Girls' Generation-TTS,21,k-pop,0.449,0.775,-12.029,0.0405,0.162,0.149,0.248,0.313,94.907
6BKOhvRPY54uvfqWwg7MKi,Up & Down,EXID,22,k-pop,0.373,0.276,-14.945,0.0357,0.883,0.0124,0.122,0.409,79.204
60oyvXjv0nwZnRrwZvZqUm,FACE,NU'EST,23,k-pop,0.532,0.371,-8.908,0.0334,0.817,0,0.131,0.161,74.47
1jbHCJ8EtvoKfMMYy3bAlN,Mamma Mia,KARA,24,k-pop,0.514,0.243,-12.348,0.0288,0.752,0.00054,0.0822,0.388,171.816
2OafHc3DmFE49MqNhQMi0z,Something,Girl's Day,25,k-pop,0.388,0.47,-10.011,0.0377,0.584,1.99E-06,0.176,0.776,183.893
4uwNijtRjJtSXh4gtKWybp,GOOD NIGHT (feat.REDDY),Se7en,26,k-pop,0.678,0.737,-7.146,0.029,0.321,0.000416,0.188,0.774,129.166
2Gq8bwrWXzc1gW9g2EnHTh,Excuse Me,AOA,27,k-pop,0.487,0.558,-8.793,0.0289,0.539,5.12E-06,0.308,0.668,93.959
7AvXrOVEVRcfXxme2wo6Im, Russian Roulette,Red Velvet,28,k-pop,0.607,0.588,-6.882,0.0268,0.406,0,0.127,0.495,93.705
4H0PF0pPJrD9gNBq0jjJja,White Night,UP10TION,29,k-pop,0.434,0.796,-3.71,0.0325,0.658,0.00685,0.156,0.471,94.611
5SusX17QvBBkH7WfMbTU0j,NoNoNo,Apink,30,k-pop,0.566,0.781,-6.963,0.0302,0.376,0.0916,0.0967,0.962,133.312
6VJhf9l4ALDquID0bN51QQ,Very Very Very,I.O.I,31,k-pop,0.437,0.341,-7.773,0.0292,0.822,0,0.109,0.436,148.067
7eztAMY4KYbJo6Rty97sgb,Thatâ€™s My Jam,B.A.P,32,k-pop,0.584,0.806,-4.858,0.0339,0.191,0.0658,0.234,0.755,136.687
5S5gGOsUarzRXKoaSstwba,Me Like Yuh,Jay Park,33,k-pop,0.466,0.565,-10.29,0.0379,0.718,0.00194,0.295,0.698,199.894
7ui8D91c2tfgFtGtF6LlXt,ë‹¤ì³ Hurt Locker,9 Muses,34,k-pop,0.61,0.512,-9.256,0.0322,0.628,0.000548,0.221,0.884,125.988
4Oqm4LXiG9MekVf3fnDyPR,Press Your Number,TAEMIN,35,k-pop,0.476,0.684,-7.764,0.0594,0.299,1.34E-05,0.271,0.503,188.156
0Id5E2O6g3IlGtsl4BDStY,Wedding Dress,TaeYang,36,k-pop,0.508,0.522,-6.032,0.0326,0.219,0,0.138,0.463,127.964
5zbxw72g850H4fNMFEO7PC,Someone Like U,Dalshabet,37,k-pop,0.407,0.508,-9.213,0.0324,0.478,1.41E-06,0.18,0.459,79.583
2kl3pn4Xhvx5Tvs8T9wNqt,JANUS,BOYFRIEND,38,k-pop,0.234,0.75,-7.034,0.0738,0.369,0.000805,0.139,0.316,173.82
2JTjDYA0vfx8sp5XMTbeqU,Hobgoblin,CLC,39,k-pop,0.642,0.823,-3.68,0.0612,0.000281,0.00211,0.216,0.826,112.005
7czyJpFnAl18Bwye8wETky,RHYTHM TA,iKON,40,k-pop,0.777,0.286,-15.247,0.0949,0.833,5.26E-06,0.0937,0.534,118.103
1su62pO1ShAp7F4JlY5vuo,Rocking,Teen Top,41,k-pop,0.349,0.701,-7.096,0.0415,0.0774,0.107,0.113,0.523,167.981
6gorwqDJ7bsdCHcVs5uS9u,HERO,Monsta X,42,k-pop,0.489,0.499,-9.702,0.0271,0.74,0.000236,0.156,0.829,133.341
6eqX1nvFkgyumsATfnq6bo,Venus,HELLOVENUS,43,k-pop,0.477,0.479,-11.887,0.0483,0.0649,0.029,0.0906,0.662,122.531
4tSGhf2TB2t6jKlW8rN4Px,Wonderland,Jessica,44,k-pop,0.461,0.714,-9.159,0.313,0.504,0.0171,0.684,0.454,94.372
0GqvfTRhP8HUn16mQx5Hxi,Vibrato,Stellar,45,k-pop,0.385,0.434,-11.544,0.0313,0.722,5.00E-06,0.192,0.388,132.454
7lJAe9Ykt39TZKYyDHqPk8,í• ë§ ìžˆì–´ìš” Gotta Talk to U,SEUNGRI,46,k-pop,0.762,0.63,-7.401,0.243,0.532,0,0.0727,0.819,102.23
4ohFoNx1yHERjm06A0h2s8,Liar Liar,OH MY GIRL,47,k-pop,0.789,0.411,-14.73,0.049,0.409,0.583,0.144,0.39,104.352
1OIb1AalkGikhzCRbWgchd,Secret,WJSN,48,k-pop,0.561,0.257,-17.417,0.0343,0.858,0.00185,0.0949,0.579,88.276
7n5eQJYX7e6H5gkzgyEfQG,Can You Hear My Heart (feat. LEE HI),Epik High,49,k-pop,0.334,0.854,-7.531,0.0494,0.00235,0.00114,0.158,0.284,100.175
45qSSH075SHoIV9cSn2wZK,Will You Kiss Me,G.NA,50,k-pop,0.497,0.285,-14.537,0.0264,0.643,1.69E-05,0.389,0.667,154.707
55tGzbf7CA1fnnlTy8HgDX,The Pale King,Testament,1,metal,0.893,0.477,-6.36,0.109,0.0382,2.06E-05,0.116,0.647,81.976
0QMfoF1pm0nzVkvojPfrzN,Run to the Hills - 1998 Remastered Version,Iron Maiden,2,metal,0.539,0.796,-5.35,0.0347,0.0629,3.65E-06,0.0779,0.601,119.03
2hsNfW4fcDhQtXiyMEGvUc,A Dangerous Meeting,Mercyful Fate,3,metal,0.338,0.985,-6.238,0.166,0.00717,0.000526,0.743,0.132,104.665
01Mpj13vURSO3cCLprPt5T,Raining Blood,Slayer,4,metal,0.668,0.457,-7.138,0.0637,0.493,0.0147,0.117,0.691,120.494
3OIUJqlQTntHtsp13FqDd2,Satan Is Real,Kreator,5,metal,0.696,0.547,-5.954,0.169,0.792,0,0.155,0.623,73.203
7nBtCYzGh2hPwJGzUiDc4a,Mean,Anvil,6,metal,0.801,0.583,-6.7,0.0535,0.00921,0.00711,0.17,0.666,102.008
13Ntmgf2zirinJEJy4s5jb,I Want Out,Helloween,7,metal,0.797,0.805,-6.508,0.0696,0.0287,0.00441,0.0596,0.839,123.384
2dbOYFfS7r7NAzquRvji9A,Balls to the Wall,Accept,8,metal,0.415,0.224,-12.177,0.031,0.688,0.0318,0.11,0.114,99.771
6OSyCAmXT4Gkd3OQ2aPOaF,Silent Lucidity - 2003 - Remaster,QueensrÃ¿che,9,metal,0.931,0.39,-6.134,0.0594,0.159,0,0.0812,0.806,96.006
2Q6Knqq0R7baKPuo0bgMCU,Princess of the Night,Saxon,10,metal,0.446,0.651,-13.349,0.312,0.642,0.000421,0.882,0.597,123.092
0dpFb4qv92TE9R00Lq4SAW,Symbolic,Death,11,metal,0.531,0.51,-13.928,0.0481,0.178,8.70E-05,0.282,0.8,128.427
3VAwkPP43h8WrPuvszXTsl,Abigail (Reissue),King Diamond,12,metal,0.811,0.369,-9.592,0.373,0.353,0,0.725,0.725,163.35
3iC3Numiy9P3AkF7iioKmx,Wild Child,W.A.S.P.,13,metal,0.585,0.633,-8.007,0.0338,0.521,0,0.101,0.781,135.111
57fqmDaokbxZ3TaB0jp39q,Holy Diver,Dio,14,metal,0.585,0.633,-8.007,0.0338,0.521,0,0.101,0.781,135.111
2RaA6kIcvomt77qlIgGhCT,Breaking the Law,Judas Priest,15,metal,0.585,0.633,-8.007,0.0338,0.521,0,0.101,0.781,135.111
56uiDIiXz2sRoQ0AXq84aI,Metal On Metal,Anvil,16,metal,0.673,0.712,-7.858,0.0273,0.159,0,0.183,0.912,113.061
25kORdST1xzG4WXOnzJCKV,Can U Deliver,Armored Saint,17,metal,0.673,0.712,-7.858,0.0273,0.159,0,0.183,0.912,113.061
6XtMQPqCeAgv2gVD65LDDy,Narcosynthesis,Nevermore,18,metal,0.612,0.591,-7.138,0.0353,0.719,0.00833,0.478,0.908,124.118
4E5xVW505akJX0wcKj8Mpd,Tornado Of Souls - 2004 Digital Remaster,Megadeth,19,metal,0.803,0.467,-10.171,0.0752,0.789,0.28,0.0565,0.935,85.731
5Nodfi0wQT9QANl0KlAo7B,Black Star,Carcass,20,metal,0.673,0.712,-7.858,0.0273,0.159,0,0.183,0.912,113.061
07thLbY0eGli2xWWIPdrN2,Watching Over Me - Remixed & Remastered,Iced Earth,21,metal,0.673,0.712,-7.858,0.0273,0.159,0,0.183,0.912,113.061
70sD5g3kfosobyow3cVTuY,Master of Confusion,Gamma Ray,22,metal,0.673,0.712,-7.858,0.0273,0.159,0,0.183,0.912,113.061
5ZOOjqoCaUydmo8bxSdosj,The Toxic Waltz,Exodus,23,metal,0.673,0.712,-7.858,0.0273,0.159,0,0.183,0.912,113.061
76BYv24CcZt2u94JRjmATX,Madhouse,Anthrax,24,metal,0.361,0.441,-7.999,0.0279,0.911,0.000116,0.774,0.0789,95.457
2fed1yXI1clOEddfGyKyH2,Locust,Machine Head,25,metal,0.673,0.712,-7.858,0.0273,0.159,0,0.183,0.912,113.061
1JvMOOYZjXLQCZ5p5b0JJD,Visions in My Head,Obituary,26,metal,0.673,0.712,-7.858,0.0273,0.159,0,0.183,0.912,113.061
1j06ieEC2BOCM0fTmYhn2l,Alone Again,Dokken,27,metal,0.374,0.924,-3.291,0.0458,0.00148,9.50E-05,0.83,0.382,100.333
2SgbR6ttzoNlCRGQOKjrop,Cowboys From Hell,Pantera,28,metal,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,125.051
2b9lp5A6CqSzwOrBfAFhof,Crazy Train - Remastered,Ozzy Osbourne,29,metal,0.833,0.517,-7.502,0.301,0.116,0.000142,0.116,0.187,129.047
0ptyB7zQ0J1uqein1X1E8I,Curse the Gods,Destruction,30,metal,0.72,0.781,-2.647,0.0609,0.00408,0.807,0.308,0.307,125.005
2OoS1aZFAFscH1cUiKlazH,Refuse / Resist,Sepultura,31,metal,0.692,0.427,-10.733,0.391,0.527,0,0.17,0.542,75.086
6FBmHx1FuaSnTnnnaThgbF,Cum on Feel the Noize,Quiet Riot,32,metal,0.704,0.616,-7.042,0.0818,0.299,0,0.0856,0.161,89.974
0qgrrDnUUhyxpxbBznUnzg,18 And Life,Skid Row,33,metal,0.75,0.507,-9.219,0.058,0.798,0,0.31,0.897,136.937
3lJqE5AKrrFDFdhDyB0kqx,Swords And Tequila,Riot,34,metal,0.799,0.584,-8.157,0.118,0.103,1.11E-06,0.457,0.404,117.031
1Y373MqadDRtclJNdnUXVc,Paranoid,Black Sabbath,35,metal,0.632,0.866,-5.445,0.0488,0.0556,5.75E-06,0.518,0.835,87.785
1RJfhgykgVJBNKJ4bEqCeS,Are You Dead Yet,Children Of Bodom,36,metal,0.611,0.547,-7.861,0.439,0.0717,0,0.157,0.355,158.852
4nm9rEC2KiKeQFq3LbDfM0,Rebellion (The Clans Are Marching),Grave Digger,37,metal,0.641,0.617,-7.411,0.0307,0.413,0,0.112,0.941,139.942
0WZZENH0kt3O2cBE8q5IRq,War Eternal,Arch Enemy,38,metal,0.457,0.633,-6.056,0.0315,0.408,0,0.345,0.224,137.956
4HlVUapocBDBqkPtET2knz,Atoma,Dark Tranquillity,39,metal,0.75,0.829,-6.72,0.0515,0.16,0.00423,0.0858,0.631,117.973
6LSDAtJAhkoNriP0HVKYJh,No Hope in Sight,Paradise Lost,40,metal,0.499,0.215,-17.369,0.031,0.898,0.913,0.0989,0.74,132.383
7Avgj5DFNgDAOxlLts53Cd,The Moth,Death Angel,41,metal,0.575,0.634,-7.079,0.36,0.461,0,0.3,0.783,79.316
1AR2VBeuqLQJYgsF33Pbgv,It's Electric,Diamond Head,42,metal,0.423,0.74,-5.309,0.0344,0.0206,0,0.523,0.166,135.906
57ksenFZL6ipDlpls2cq0Q,Charging the Void,Vektor,43,metal,0.374,0.414,-7.161,0.0344,0.0549,0,0.112,0.196,124.211
2Wu6LMO0Rx6Aa4LPHH1T95,Agent Orange,Sodom,44,metal,0.368,0.519,-9.827,0.0448,0.598,1.11E-05,0.313,0.183,133.879
7G83ZwD2msTtFaBQExc8QB,Institutionalized,Suicidal Tendencies,45,metal,0.254,0.619,-6.779,0.0369,0.526,0,0.692,0.311,138.093
52p7YvOmvdCG714prT2Peo,Last Man Standing,Hammerfall,46,metal,0.539,0.339,-10.969,0.0314,0.78,0,0.0889,0.29,121.815
54cBqIDAX3dH5Ys1DKgDWR,Eaten,Bloodbath,47,metal,0.556,0.537,-10.761,0.0282,0.377,0,0.757,0.313,95.914
34LXW73avo8xz0NLiVuiow,Metal Church,Metal Church,48,metal,0.751,0.637,-8.716,0.256,0.429,0,0.143,0.559,141.985
3D1mFqa1AJNGgSD5wKnwVc,Evolution (The Grand Design),Symphony X,49,metal,0.333,0.24,-12.006,0.0312,0.836,4.72E-05,0.0963,0.251,71.374
5bKD8llj8BPQ3GJ7QckFJn,(Empty) Tankard,Tankard,50,metal,0.612,0.492,-6.956,0.0476,0.435,0,0.559,0.5,117.878
3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,Carly Rae Jepsen,1,pop,0.43,0.706,-7.743,0.0538,0.235,0,0.107,0.085,131.816
5pD9x23lsoQr464mlmaKNJ,Chained To The Rhythm,Katy Perry,2,pop,0.279,0.597,-6.269,0.0398,0.405,0,0.697,0.365,140.192
4Ce37cRWvM1vIGGynKcs22,Starving,Hailee Steinfeld,3,pop,0.616,0.833,-7.932,0.0323,0.0392,9.77E-05,0.801,0.553,104.043
0HVj61S4pQJdQhgZP61G65,I Would Like,Zara Larsson,4,pop,0.326,0.429,-8.561,0.0358,0.51,7.85E-06,0.114,0.148,136.186
6E11E0lT5Zy7yb6iT3y8DN,Want U Back,Cher Lloyd,5,pop,0.548,0.412,-10.248,0.0333,0.807,0.934,0.127,0.325,79.512
3tJ4y2Zqx6gM9xOAuFfsSF,Cool Girl,Tove Lo,6,pop,0.568,0.396,-13.921,0.029,0.738,0.159,0.116,0.578,136.489
3lSDIJ2abCrOdDJ6pshUap,Close,Nick Jonas,7,pop,0.613,0.327,-10.558,0.03,0.767,1.37E-06,0.098,0.3,140.993
1i1rNVtxbE7rdFfpHuNq2j,Hold My Hand,Jess Glynne,8,pop,0.627,0.256,-9.31,0.0264,0.754,0,0.127,0.259,98.093
3qRHCvn70YpVFFkx3lrAYf,Body on Me,Rita Ora,9,pop,0.348,0.843,-6.963,0.08,0.116,0,0.105,0.306,133.038
7oGZAicScQt96OAW4AruYy,Want to Want Me,Jason Derulo,10,pop,0.457,0.224,-19.476,0.0344,0.715,1.20E-06,0.224,0.48,80.845
0puf9yIluy9W0vpMEUoAnN,Bang Bang,Jessie J,11,pop,0.743,0.666,-7.629,0.0447,0.0137,0.672,0.104,0.396,125.838
1DqdF42leyFIzqNDv9CjId,Dynamite,Taio Cruz,12,pop,0.742,0.907,-7.479,0.0441,0.0048,0.527,0.585,0.823,134.025
1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame,The Script,13,pop,0.696,0.751,-10.141,0.0386,0.0506,0.0302,0.117,0.663,135.036
6t2ubAB4iSYOuIpRAOGd4t,Cake,Flo Rida,14,pop,0.611,0.963,-3.009,0.0567,0.00982,8.43E-05,0.322,0.435,174.958
31t0ATifZW5CW3XP2QUsUW,All Night,The Vamps,15,pop,0.721,0.867,-6.209,0.0528,0.048,0.125,0.0828,0.917,125.005
6yIdwnpDHufLWgQcveTPMk,"I Donâ€™t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,16,pop,0.556,0.931,-6.239,0.0556,0.000206,0.0129,0.0907,0.532,90.017
0AKejOKlGdiB53QpwAeenO,Don't Wanna Know,Maroon 5,17,pop,0.716,0.922,-4.245,0.0392,0.000229,0.00292,0.0966,0.751,87.499
0Zx8khUcEfCFK2AEoIhC92,Don't Leave,Snakehips,18,pop,0.767,0.968,-4.24,0.0817,0.0118,0.000147,0.251,0.738,122.987
6mnjcTmK8TewHfyOp3fC9C,Die Young,Kesha,19,pop,0.331,0.937,-5.829,0.0723,0.00567,0.0271,0.107,0.657,163.978
0rFOs9paloAvEtzwDX1Kmc,Bubbly,Colbie Caillat,20,pop,0.68,0.886,-5.214,0.0906,4.09E-05,0.861,0.0445,0.838,132.012
2wqaekenSQZm7hxQOYt8oE,Am I Wrong,Nico & Vinz,21,pop,0.748,0.769,-8.616,0.121,0.1,3.01E-05,0.145,0.861,97.548
2Ow4Pmi0VOOLvbmJ8V70qo,How To Be A Heartbreaker,Marina and the Diamonds,22,pop,0.696,0.875,-3.95,0.132,0.114,0,0.331,0.719,176.039
1FUViuNSldssMIawrOXF2i,I Got You,Bebe Rexha,23,pop,0.788,0.9,-5.665,0.104,0.0045,5.96E-06,0.314,0.606,109.916
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,24,pop,0.714,0.958,-6.769,0.0527,0.000976,0.0118,0.0466,0.85,174.977
7AVF7kutqdQyamkw6q4d7x,F*** Apologies. (feat. Wiz Khalifa),JoJo,25,pop,0.331,0.341,-6.057,0.0309,0.528,0,0.109,0.152,109.821
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls - Radio Edit,Sean Kingston,26,pop,0.603,0.67,-3.882,0.0249,0.00408,1.68E-06,0.112,0.446,107.993
7dZ1Odmx9jWIweQSatnRqo,Million Reasons,Lady Gaga,27,pop,0.591,0.28,-5.494,0.0283,0.889,0,0.124,0.348,141.916
4sPrcMhXm8jYmp2VaELp6b,Best Day of My Life,Pixie Lott,28,pop,0.604,0.366,-7.519,0.0282,0.578,0,0.133,0.13,141.981
0y8Wf6ltWpGCpgqVa21QNX,After The Afterparty (feat. Lil Yachty),Charli XCX,29,pop,0.556,0.319,-8.251,0.0281,0.893,0,0.0996,0.294,135.187
3AGOgQzp0YcPH41u9p7dOp,Glad You Came,The Wanted,30,pop,0.346,0.552,-6.864,0.0282,0.417,0,0.114,0.0789,75.881
5nJWME6j2dfFSm5B6ayDrw,Grow Up,Olly Murs,31,pop,0.376,0.595,-5.936,0.0496,0.303,0,0.095,0.265,144.361
1pKeFVVUOPjFsOABub0OaV,Side To Side,Ariana Grande,32,pop,0.534,0.725,-3.906,0.046,0.091,0,0.0264,0.55,88.098
1QNoKVgA758HFLu3TW2q7R,Kill Em With Kindness,Selena Gomez,33,pop,0.574,0.55,-10.008,0.026,0.206,1.70E-06,0.35,0.509,99.997
2hgzdQdnfWwtdpZbhZlV72,Ain't Your Mama,Jennifer Lopez,34,pop,0.703,0.607,-7.823,0.0409,0.716,0,0.112,0.819,118.973
4tCtwWceOPWzenK2HAIJSb,Work from Home,Fifth Harmony,35,pop,0.605,0.542,-7.961,0.0339,0.81,7.92E-05,0.116,0.324,144.154
4nMlau89VAjmV7agkl7OY3,Fresh Eyes,Andy Grammer,36,pop,0.636,0.305,-15.369,0.0392,0.658,0.204,0.0967,0.41,114.967
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,37,pop,0.479,0.481,-8.072,0.0309,0.709,0,0.48,0.357,105.255
0HMjXBAZmSYOTTi33WpMso,History,One Direction,38,pop,0.65,0.425,-7.816,0.0266,0.834,0,0.12,0.403,75.988
519tXYJVcrpEMqV2BMbh6E,No Air,Jordin Sparks,39,pop,0.512,0.551,-5.483,0.0295,0.192,0,0.302,0.206,117.978
6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,40,pop,0.749,0.43,-10.571,0.0295,0.552,0.0294,0.232,0.81,116.049
0Wb7BfZSx0Tuo6om9M4q4N,Fight For This Love,Cheryl,41,pop,0.574,0.427,-7.818,0.0483,0.553,0,0.101,0.197,121.597
3f3omU8n47Mqyab5nCaGyT,Because of You,Kelly Clarkson,42,pop,0.628,0.764,-6.77,0.0286,0.00488,5.46E-05,0.332,0.163,129.258
6f3Kn4QtwZPU2IvwwDSbLF,La Da Dee,Cody Simpson,43,pop,0.64,0.835,-6.557,0.0259,0.00221,0.0403,0.0832,0.621,98.974
1GCbc1vpkZA2zhjsSFhmHT,Fuck You,Lily Allen,44,pop,0.491,0.355,-14.066,0.0331,0.404,0.0426,0.388,0.43,134
3BxWKCI06eQ5Od8TY2JBeA,Buttons,The Pussycat Dolls,45,pop,0.538,0.333,-9.166,0.0298,0.714,0.000766,0.146,0.275,72.063
5Ua3GXyHwiSfpNTMjq6m2z,Touch,Little Mix,46,pop,0.732,0.385,-10.193,0.0544,0.325,2.56E-05,0.0751,0.915,121.925
4KTtYhxFtFL7mBwnjkKfLm,Glamorous,Fergie,47,pop,0.491,0.533,-7.594,0.0473,0.393,0,0.0944,0.214,149.856
7xrA11O07xo57Bbg6p4hck,Body Say,Demi Lovato,48,pop,0.676,0.666,-10.599,0.0393,0.00579,4.40E-05,0.736,0.295,129.01
37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,49,pop,0.601,0.316,-9.55,0.0365,0.876,2.64E-05,0.365,0.375,130.118
6brl7bwOHmGFkNw3MBqssT,So Sick,Ne-Yo,50,pop,0.537,0.385,-6.216,0.0391,0.841,0,0.0948,0.554,169.98
6mz1fBdKATx6qP4oP1I65G,Pony,Ginuwine,1,r&b,0.717,0.532,-14.355,0.056,0.00226,0.92,0.0415,0.764,122.99
1DFPibRb9RU3yfM3wOLdDT,Tru,Lloyd,2,r&b,0.765,0.611,-11.79,0.0359,9.62E-05,0.00806,0.0788,0.542,121.813
6zMUIb4uce1CzpbjR3vMdN,Foolish,Ashanti,3,r&b,0.812,0.821,-7.701,0.0354,0.000703,0.0214,0.0898,0.968,128.995
6TlRNJaezOdzdECnQeRuMM,Bed,J. Holiday,4,r&b,0.592,0.785,-10.648,0.0391,2.35E-05,0.879,0.357,0.451,117.748
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,Mario,5,r&b,0.759,0.853,-4.632,0.0988,0.00208,0.806,0.0659,0.146,127.996
56z2qI0gKcPthQF6l8AW3E,Bust Your Windows,Jazmine Sullivan,6,r&b,0.905,0.567,-12.667,0.114,0.00283,6.56E-05,0.321,0.507,118.759
58FUwmyGUqkt53YPUcm7cJ,Knock You Down,Keri Hilson,7,r&b,0.787,0.534,-13.603,0.0685,0.0318,0.592,0.0928,0.827,118.01
2YegxR5As7BeQuVp2U6pek,Be Without You - Kendu Mix,Mary J. Blige,8,r&b,0.762,0.688,-4.764,0.0423,0.00139,0.79,0.288,0.811,124.972
4eFBeXmhkXOo8dUgMqyKfS,You,Keyshia Cole,9,r&b,0.85,0.608,-10.493,0.0537,0.00296,0.848,0.135,0.651,125.192
45wneA2j0Z0WMnYNDO6Ad0,Back & Forth,Aaliyah,10,r&b,0.979,0.517,-7.448,0.303,0.000372,0.754,0.0354,0.492,123.995
3B7i9OKRRmIsSBHEbJz58Y,Grind With Me,Pretty Ricky,11,r&b,0.798,0.768,-6.722,0.127,0.0302,8.19E-06,0.214,0.595,123.864
4Cv5dkUBqepa0siwGREihD,Motivation,Kelly Rowland,12,r&b,0.748,0.892,-8.088,0.044,0.00508,0.0617,0.326,0.739,124.999
78TDcQdrcTCDssdnGRZFbY,When We Party (feat. Snoop Dogg),Faith Evans,13,r&b,0.845,0.881,-5.856,0.112,0.00814,5.10E-05,0.0631,0.709,119.998
3lqT89gv8p3PYwXtr3ODjv,I Wish,Carl Thomas,14,r&b,0.759,0.776,-10.396,0.0412,0.125,0.764,0.0885,0.902,129.695
71EHOyEOhNx1SzTebRRyng,Weak,SWV,15,r&b,0.803,0.656,-11.226,0.0735,0.0101,0.749,0.0307,0.456,124.008
6YdEfXtj0YI5IbiJqVyT1c,They Don't Know,Jon B.,16,r&b,0.892,0.682,-6.243,0.0443,0.0355,0.142,0.0684,0.713,123.027
6Q13UWFUuqXLXT7IUVkqM1,Makin' Good Love,Avant,17,r&b,0.879,0.576,-10.273,0.0519,0.002,0.0292,0.0793,0.527,127.979
1wyNvV8uXr35T8ChEypf8n,Un-Break My Heart,Toni Braxton,18,r&b,0.648,0.827,-5.823,0.0863,0.00533,0.00474,0.133,0.17,124.983
6ctr1K7KzKErxbfGAynL8A,I Wanna Know,Joe,19,r&b,0.756,0.536,-13.248,0.0891,0.0529,0.000465,0.105,0.846,120.189
6sHsXIJoEN5JpdkGMQDJxt,The Boy Is Mine,Brandy,20,r&b,0.871,0.905,-6.757,0.259,0.132,0.000101,0.557,0.82,123.029
3kVIFDE3G89I2RPVkiRaRj,Cupid,112,21,r&b,0.723,0.705,-5.358,0.0367,0.00191,0.11,0.611,0.273,123.989
0fgZUSa7D7aVvv3GfO0A1n,Post To Be (feat. Chris Brown & Jhene Aiko),Omarion,22,r&b,0.803,0.781,-7.419,0.0461,0.0312,0.114,0.0793,0.462,123.995
0xiuSFBOEHWaJ6rSuUbJWc,Charlene,Anthony Hamilton,23,r&b,0.845,0.327,-10.622,0.0541,0.0583,0.814,0.119,0.19,125.994
6brl7bwOHmGFkNw3MBqssT,So Sick,Ne-Yo,24,r&b,0.686,0.875,-3.705,0.0784,0.0327,0.000118,0.279,0.499,125.001
4bkhs6spQvVnVJAlXuKR6a,Touchin,112,25,r&b,0.69,0.578,-8.7,0.0656,0.167,0.000244,0.134,0.788,89.998
6BIcjFZIVDZxNAcofRFPx4,So Gone,Monica,26,r&b,0.691,0.389,-8.247,0.0367,0.765,0,0.0941,0.306,104.952
17YVl4TzNHQlHIyokvt1TD,Code Blue,The-Dream,27,r&b,0.706,0.297,-13.652,0.132,0.468,0,0.0725,0.123,104.049
5xE7sFTlv2yrG9mmhDSpdq,Come And Talk To Me Remix,Jodeci,28,r&b,0.832,0.181,-20.989,0.0603,0.835,0.0304,0.117,0.213,106.032
5xjTqz4aYQeBnFhwMPmfx9,Kickinâ€™ Back,Mila J,29,r&b,0.507,0.516,-9.67,0.106,0.457,0.0284,0.128,0.486,83.951
1PmHkalaUHhh0fz23SBHDL,Let's Get Married,Jagged Edge,30,r&b,0.659,0.353,-15.69,0.723,0.984,0.807,0.394,0.438,144.03
5Mmk2ii6laakqfeCT7OnVD,Thong Song,Sisqo,31,r&b,0.757,0.437,-6.165,0.0381,0.796,6.34E-06,0.397,0.52,126.961
3OQu3z3okKVmWxSXTTHak5,Put That Woman First,Jaheim,32,r&b,0.536,0.659,-9.732,0.0483,0.406,0.004,0.107,0.199,170.035
5CdJveJgiGXoGwDFqF6afp,Freak Me,Silk,33,r&b,0.501,0.315,-12.914,0.0508,0.872,0.81,0.219,0.216,84.859
0rFZaQ4crlGAzuCjWCQ2xu,Body Party,Ciara,34,r&b,0.809,0.282,-10.038,0.433,0.975,0.00176,0.202,0.778,129.89
3oQ5kA2PGJlztciJk3SKA0,Epiphany (I'm Leaving),Chrisette Michele,35,r&b,0.83,0.583,-2.052,0.0412,0.0563,0.0005,0.109,0.146,134
