spotify_id,Song,Artist,Rank,Genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,Electric Light Orchestra,43,rock,0.388,0.338,-10.054,0.0329,0.652,0.00000373,0.248,0.478,177.765
6wvR0jv72FM0kwg1000cq9,Love Song,Tesla,44,rock,0.404,0.381,-6.948,0.0301,0.355,0.0407,0.124,0.317,80.883
6TNNMVpOgn8K5NoDC7alG6,Ooh La La - 2015 Remastered Version,Faces,45,rock,0.603,0.494,-10.27,0.0301,0.428,0.000171,0.0894,0.729,147.814
4MYb7NWLwXNDB7bYs3HeX8,Slow Ride,Foghat,46,rock,0.493,0.586,-13.916,0.046,0.0202,0.00106,0.102,0.656,113.618
5UuikgHTxSRFRnC0zXx10i,Aqualung,Jethro Tull,47,rock,0.477,0.479,-11.887,0.0483,0.0649,0.029,0.0906,0.662,122.531
7LygtNjQ65PSdzVjUnHXQb,Cherry Pie,Warrant,48,rock,0.472,0.946,-4.591,0.145,0.0372,0,0.352,0.486,177.489
5qBqBdfTEIWJwAS0Jm2F5R,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,49,rock,0.451,0.818,-8.124,0.0439,0.135,0.0000292,0.052,0.755,124.532
5fsU7AtSTp0zySUf46hwbt,Just Between You And Me,April Wine,50,rock,0.511,0.308,-15.021,0.0247,0.408,0.000022,0.15,0.377,83.546
2sCf9tz6LHByczuVT7rqIx,Cry to Me,Solomon Burke,1,soul,0.733,0.624,-9.849,0.0374,0.623,0,0.407,0.912,114.586
0izzSOqBR4gdzCCWRnrzPd,People Get Ready - Single Version,The Impressions,2,soul,0.388,0.246,-14.098,0.0393,0.821,0.00000272,0.261,0.346,141.591
3SdTKo2uVsxFblQjpScoHy,Stand By Me,Ben E. King,3,soul,0.65,0.306,-9.443,0.0393,0.57,0.00000707,0.0707,0.605,118.068
1NeKY4qWsCnhY8fvhwQa7q,Didn't I (Blow Your Mind This Time),The Delfonics,4,soul,0.484,0.59,-6.663,0.0283,0.795,0.00306,0.155,0.324,140.588
2qdyq2N1XfaA8QhtiOWWFG,I Love You More Than You'll Ever Know,Donny Hathaway,5,soul,0.306,0.22,-15.601,0.0407,0.742,0.000564,0.112,0.199,86.814
2g2GkH3vZHk4lWzBjgQ6nY,(What A) Wonderful World,Sam Cooke,6,soul,0.691,0.507,-10.23,0.0343,0.627,0,0.457,0.885,128.518
4Y4Gd3ty8uut6Qw43c7yJc,(Sittin' On) The Dock Of The Bay,Otis Redding,7,soul,0.484,0.312,-13.522,0.0535,0.724,0.00000165,0.0601,0.598,205.981
7keRsHHqmuFRv8agWvaYxE,I'd Rather Go Blind - Single Version,Etta James,8,soul,0.539,0.398,-6.513,0.0253,0.661,0.000519,0.191,0.588,81.579
4TBBPZks71c60whhq0PgdP,(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,9,soul,0.631,0.69,-6.676,0.0531,0.176,0,0.121,0.938,94.574
2xar08Fq5xra2KKZs5Bw9j,I've Got A Woman,Ray Charles,10,soul,0.556,0.61,-4.729,0.213,0.833,0.00000222,0.258,0.665,199.373
7arXVtGNJPa7aOHiKOeUsl,My Guy - Single Version,Mary Wells,11,soul,0.69,0.543,-8.686,0.0463,0.688,0.00000193,0.162,0.927,126.459
6Hy22YDN9HJMRlJP1LwnJy,Duke of Earl,Gene Chandler,12,soul,0.422,0.28,-11.277,0.0365,0.824,0,0.297,0.496,100.839
58IiROv3C3SPnYEmx8zxcE,Snatching It Back,Clarence Carter,13,soul,0.669,0.687,-9.999,0.0552,0.534,0.0000322,0.233,0.918,102.211
7zvwxa2s4zIX7y49plhrmo,You Really Got A Hold On Me,Percy Sledge,14,soul,0.676,0.245,-14.27,0.0298,0.677,0,0.319,0.531,86.338
4GBq8IPJieQyxwpHfLCxAx,Kiss and Say Goodbye,The Manhattans,15,soul,0.587,0.376,-13.52,0.0634,0.399,0.0000028,0.156,0.655,129.199
6L2woktiAuW35BrcROmhW5,Anyone Who Knows What Love Is (Will Understand),Irma Thomas,16,soul,0.389,0.29,-11.868,0.0393,0.406,0.0000397,0.0758,0.158,185.007
3axZhjWYerBhaovH5MlkTZ,Make Me Yours,Bettye Swann,17,soul,0.711,0.492,-8.119,0.0325,0.454,0.0000145,0.126,0.868,107.917
6hAN9n5pUEbgmDCqgQ25sd,The Dark End Of The Street,James Carr,18,soul,0.522,0.397,-8.491,0.027,0.799,0.0366,0.11,0.356,75.572
1HdNTlZrGTlgxDn31GB6Sv,Inside My Love - Digitally Remastered 93,Minnie Riperton,19,soul,0.527,0.279,-12.679,0.0297,0.519,0.0211,0.116,0.256,90.728
69Qa7czzqraPWZgxpQN405,You Can't Hurry Love,The Supremes,20,soul,0.617,0.81,-6.513,0.0798,0.762,0,0.134,0.65,97.389
4WWVHisI57gOa7USlqsPpS,Lady Love,Lou Rawls,21,soul,0.659,0.661,-8.011,0.059,0.417,0.00132,0.0532,0.776,91.658
65jrjEhWfAvysKfnojk1i0,Under The Boardwalk,The Drifters,22,soul,0.747,0.226,-13.635,0.0414,0.908,0.000168,0.107,0.778,123.792
5EA06TsQmqmQXZiEhr1AaM,Coming Home,Leon Bridges,23,soul,0.427,0.465,-6.595,0.0291,0.461,0.0000552,0.154,0.458,112.137
3oI95Uihdvu7uCiirC1DQA,If You Don't Know Me by Now,Harold Melvin & The Blue Notes,24,soul,0.467,0.371,-12.514,0.0322,0.659,0.0000667,0.756,0.478,93.681
6tpLhrjDcGNJ6S7F1rQQYW,In The Rain - Single Version,The Dramatics,25,soul,0.492,0.492,-10.829,0.0524,0.475,0.000449,0.441,0.538,72.71
5EglhzTOiSUow95PTXjn40,For Your Precious Love,The Impressions,26,soul,0.43,0.162,-15.319,0.0299,0.564,0,0.11,0.178,79.948
6UtfMFnVWLJjHsd3dPcGgB,Midnight Train to Georgia,Gladys Knight & The Pips,27,soul,0.583,0.454,-8.996,0.0412,0.234,0.000016,0.0808,0.501,91.714
7GSRH3L0HAM3StkAkYVamC,Tell It Like It Is,Aaron Neville,28,soul,0.61,0.376,-9.194,0.0287,0.449,0.00000218,0.198,0.565,93.706
4whTrWuc6vxKzWxWwU5dxO,Ain't No Love In The Heart Of The City,"Bobby ""Blue"" Bland",29,soul,0.499,0.598,-10.796,0.0473,0.284,0.0337,0.123,0.69,159.849
2pygzLN7fwCgeW5FNaugEm,What You Don't Do - Tom Misch Remix,Lianne La Havas,30,soul,0.704,0.511,-6.778,0.131,0.334,0.137,0.113,0.454,93.989
0rTkE0FmT4zT2xL6GXwosU,I Got You (I Feel Good),James Brown,31,soul,0.608,0.471,-8.664,0.0945,0.446,0.00000363,0.369,0.682,70.702
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,32,soul,0.491,0.583,-10.964,0.0376,0.185,0,0.406,0.908,150.566
4tvGhuwJYE0ALzBUNLmacQ,Smokestack Lightnin',Howlin' Wolf,33,soul,0.661,0.502,-16.361,0.043,0.844,0.000128,0.26,0.588,146.118
2BEuUkh9r8NCYiVvSKZIol,The Revolution Will Not Be Televised,Gil Scott-Heron,34,soul,0.561,0.765,-9.764,0.207,0.552,0,0.111,0.961,177.609
5GYcaVfaFBHe2gzA6Oybgj,Me and Mrs. Jones,Billy Paul,35,soul,0.416,0.404,-14.133,0.0373,0.479,0.000105,0.056,0.413,100.423
4U2b99X9hSSDjPbHCpIeJj,Ain't That A Shame? - 2002 Digital Remaster,Fats Domino,36,soul,0.54,0.389,-7.212,0.0345,0.757,0.0000122,0.0836,0.954,121.288
46EuzanXhKwIc7755wLAvS,Home Again,Michael Kiwanuka,37,soul,0.524,0.321,-11.452,0.032,0.702,0,0.124,0.27,85.328
7pL0X8YsHBnsHIJaBIjhiV,People Make the World Go Round,The Stylistics,38,soul,0.724,0.495,-9.06,0.052,0.683,0.00000431,0.367,0.764,83.119
2DunIaFgxhhLktcs07CxAM,I Just Dropped In To See What Condition My Condition Is In,Sharon Jones & The Dap-Kings,39,soul,0.641,0.763,-6.461,0.0474,0.227,0.000394,0.0831,0.86,133.256
6jWkZvd1URGktyTTwcpPpB,My Girl,The Temptations,40,soul,0.572,0.419,-10.738,0.0349,0.635,0,0.0961,0.694,104.566
4T9Jpft8jvZAP57aE3VdCt,Down In New Orleans,Dr. John,41,soul,0.697,0.676,-5.273,0.0436,0.745,0.000511,0.263,0.705,120.99
1L6JGepB2558f8XSYsw36G,Hang Up My Rock And Roll Shoes,Chuck Willis,42,soul,0.632,0.641,-7.647,0.0659,0.655,0,0.071,0.923,131.476
79fXdfpOPGaXO1gfdq2onl,All of Me,Billie Holiday,43,soul,0.507,0.0677,-13.766,0.0406,0.978,0.0000274,0.132,0.355,105.393
4GZRedE4k9Abk5ZTcJCu8C,(If Loving You Is Wrong) I Don't Want To Be Right,Millie Jackson,44,soul,0.519,0.458,-11.702,0.0585,0.0559,0,0.162,0.328,131.697
2vXk7PcNLLXsdnVaoMxzTj,Tutti Frutti,Little Richard,45,soul,0.555,0.444,-3.866,0.0541,0.793,0,0.118,0.937,184.835
1UE2mIj6uy9Tip2cvQx5xu,Rescue Me - Single Version,Fontella Bass,46,soul,0.674,0.552,-9.408,0.032,0.685,0.0000263,0.102,0.963,122.753
35w6fQ0Wnuv7aIryRx7gTq,B-A-B-Y,Carla Thomas,47,soul,0.74,0.301,-11.975,0.0467,0.428,0,0.0782,0.669,113.61
6bFrlORduDtYQ9BlPenV3o,Love Me or Leave Me: My Baby Just Cares For Me,Nina Simone,48,soul,0.76,0.196,-17.872,0.111,0.812,0.00000173,0.0845,0.418,118.348
4yYA4WFP7ygisiZHbPTIwc,High Note,Mavis Staples,49,soul,0.609,0.575,-7.342,0.151,0.425,0.0000521,0.15,0.495,83.2
1p2Th3PESzyLj6KpAeIT5r,Anna (Go To Him),Arthur Alexander,50,soul,0.546,0.644,-9.158,0.0341,0.221,0,0.188,0.768,113.491
